id,title
212,Arsenic and Old Lace
105,Back to the Future
1633,Fried Green Tomatoes
11202,Patton
1554,Down by Law
149,Akira
8009,Highlander
903,Cool Hand Luke
11673,Cyrano de Bergerac
3034,Young Frankenstein
339,Night on Earth
10404,Raise the Red Lantern
914,The Great Dictator
756,Fantasia
288,High Noon
910,The Big Sleep
2640,Heathers
16633,Somewhere in Time
665,Ben-Hur
11031,This Is Spinal Tap
11314,Koyaanisqatsi
15143,Some Kind of Wonderful
89,Indiana Jones and the Last Crusade
10322,Being There
783,Gandhi
10644,The Unbearable Lightness of Being
11257,A Room with a View
14370,Real Genius
12104,Pink Floyd: The Wall
625,The Killing Fields
8816,My Life as a Dog
830,Forbidden Planet
2323,Field of Dreams
983,The Man Who Would Be King
642,Butch Cassidy and the Sundance Kid
655,"Paris, Texas"
10341,Until the End of the World
639,When Harry Met Sally...
266022,I Shot a Man in Vegas
168450,Parallel Sons
30180,Hype!
31388,Santa with Muscles
41801,Female Perversions
66034,Mad Dog Time
348138,Breathing Room
96288,Paris Was a Woman
61536,I'm Not Rappaport
18762,Blue Juice
331367,Kids of Survival
8077,Alien³
814,An American Werewolf in London
41671,Amityville: It's About Time
27214,Amityville 3-D
52263,Amityville: Dollhouse
33519,Amityville: A New Generation
16235,Amityville II: The Possession
11449,The Amityville Horror
41848,The Amityville Curse
25944,Blood for Dracula
24913,April Fool's Day
49126,Audrey Rose
32076,The Believers
571,The Birds
8851,The Blob
37843,Blood Beach
32146,Body Parts
30346,The Body Snatcher
6114,Dracula
229,Bride of Frankenstein
13549,Burnt Offerings
9529,Candyman
1598,Cape Fear
11349,Cape Fear
7340,Carrie
6217,Cat People
377,A Nightmare on Elm Street
653,Nosferatu
28198,Vampire in Venice
794,The Omen
31640,Blood and Wine
8744,Albino Alligator
25189,The Mirror Has Two Faces
145,Breaking the Waves
2212,Nightwatch
199,Star Trek: First Contact
7863,Shine
12498,Sling Blade
9279,Jingle All the Way
53234,Identification of a Woman
17204,Paradise Lost: The Child Murders at Robin Hood Hills
21539,The Preacher's Wife
85589,Zero Kelvin
12709,Ridicule
20539,The Crucible
11674,101 Dalmatians
199512,The Forbidden Christ
64900,I Can't Sleep
1573,Die Hard 2
152,Star Trek: The Motion Picture
174,Star Trek VI: The Undiscovered Country
172,Star Trek V: The Final Frontier
154,Star Trek II: The Wrath of Khan
157,Star Trek III: The Search for Spock
168,Star Trek IV: The Voyage Home
364,Batman Returns
11967,Young Guns
9086,Young Guns II
621,Grease
9037,Grease 2
10173,Marked for Death
55687,Adrenalin: Fear the Rush
168535,The Substance of Fire
8845,Under Siege
46681,Terror in a Texas Town
578,Jaws
579,Jaws 2
17692,Jaws 3-D
17795,My Fellow Americans
75,Mars Attacks!
13891,Citizen Ruth
9390,Jerry Maguire
378,Raising Arizona
10896,Tin Men
2322,Sneakers
41240,Bastard Out of Carolina
26949,In Love and War
9819,Marvin's Room
49799,Somebody Is Waiting
31908,Ghosts of Mississippi
46027,Night Falls on Manhattan
3179,Beavis and Butt-Head Do America
1802,La Cérémonie
4232,Scream
9361,The Last of the Mohicans
2928,Michael
30285,The Evening Star
10549,Hamlet
58102,Some Mother's Son
18451,The Whole Wide World
27265,Mother
49935,Thieves
8818,Evita
36758,The Portrait of a Lady
36040,Walkabout
74239,Message to Love: The Isle of Wight Festival
9415,Murder at 1600
55146,Hearts and Minds
303693,Inside
12145,Fierce Creatures
42424,Zeus & Roxanne
34314,Turbulence
2892,Angel Baby
9404,First Strike
85242,Underworld
9622,Beverly Hills Ninja
8860,Metro
197537,The Machine
66597,Falling in Love Again
14832,The Cement Garden
9619,Dante's Peak
40506,Meet Wally Sparks
31000,Amos & Andrew
4104,Benny & Joon
26306,Prefontaine
203829,A Tickle in the Heart
43775,Guantanamera
14908,McHale's Navy
784,Kolya
12489,Gridlock'd
168283,Fire on the Mountain
16448,Waiting for Guffman
55936,Prisoner of the Mountains
17894,The Beautician and the Beast
28059,SubUrbia
58911,Hotel de Love
17949,The Pest
1968,Fools Rush In
61563,Touch
66,Absolute Power
20735,That Darn Cat
11419,Vegas Vacation
333165,Unforgotten: Twenty-Five Years After Willowbrook
25796,That Old Feeling
638,Lost Highway
25624,Rosewood
9366,Donnie Brasco
60083,Salut cousin !
21915,Booty Call
90928,Rhyme & Reason
50091,Boys Life 2
18420,City of Industry
19952,Best Men
9446,Jungle 2 Jungle
28005,Kama Sutra - A Tale of Love
9403,Private Parts
27322,Love Jones
10003,The Saint
9311,Smilla's Sense of Snow
11844,The Van
884,Crash
49806,The Daytrippers
1624,Liar Liar
88423,The Quiet Room
16052,Selena
4477,The Devil's Own
24662,Cats Don't Dance
18423,B.A.P.S.
76996,Love and Other Catastrophes
6499,Turbo: A Power Rangers Movie
50512,Anna Karenina
9405,Double Team
12723,Inventing the Abbotts
9360,Anaconda
9434,Grosse Pointe Blank
118991,Keys to Tulsa
21626,Kissed
13982,8 Heads in a Duffel Bag
93946,Hollow Reed
77223,Paradise Road
31465,Traveller
12793,All Over Me
102878,A Brother's Kiss
105763,A Chef in Love
9611,Romy and Michele's High School Reunion
47694,Temptress Moon
10357,Volcano
9977,Children of the Revolution
816,Austin Powers: International Man of Mystery
2163,Breakdown
124680,Broken English
16399,Commandments
124843,Ripe
31017,"Truth or Consequences, N.M."
24645,The Turning
49478,Warriors of Virtue
12499,Fathers' Day
18,The Fifth Element
68545,Intimate Relations
1811,Nowhere
109614,Losing Chase
60082,Sprung
53023,Le Bonheur
64802,Love! Valour! Compassion!
11239,Shall We Dance?
50850,The Second Jungle Book: Mowgli & Baloo
15321,Twin Town
2058,Addicted to Love
9450,Brassed Off
125021,The Designated Mourner
330,The Lost World: Jurassic Park
38523,Ponette
16375,Schizopolis
33660,Shiloh
59232,The War at Home
45671,Rough Magic
17770,Trial and Error
15170,Buddy
1701,Con Air
201445,Late Bloomers
26422,The Pillow Book
124642,To Have (Or Not)
1639,Speed 2: Cruise Control
49235,Squeeze
106129,Sudden Manhattan
291634,The Next Step
107743,Wedding Bell Blues
415,Batman & Robin
47686,Dream with the Fishes
65889,Roseanna's Grave
11103,Head Above Water
11970,Hercules
34941,The Last Time I Committed Suicide
407992,MURDER and murder
8874,My Best Friend's Wedding
17991,Tetsuo II: Body Hammer
11956,When the Cat's Away
266,Contempt
754,Face/Off
37567,Fall
43771,Gabbeh
124834,Mondo
249358,The Innocent Sleep
111367,For Ever Mozart
607,Men in Black
18080,Out to Sea
38225,Wild America
17834,A Simple Wish
686,Contact
65046,Love Serenade
4421,G.I. Jane
9387,Conan the Barbarian
10603,George of the Jungle
2142,Cop Land
8413,Event Horizon
10336,Spawn
20737,Air Bud
9413,Picture Perfect
14585,In the Company of Men
18519,Free Willy 3: The Rescue
49462,Career Girls
8834,Conspiracy Theory
9458,Desperate Measures
8854,Steel
38295,She's So Lovely
22073,Hoodlum
37244,Leave it to Beaver
4961,Mimic
9416,Money Talks
26180,Excess Baggage
17832,Kull the Conqueror
9772,Air Force One
6072,One Eight Seven
1669,The Hunt for Red October
468,My Own Private Idaho
32519,"Kiss Me, Guido"
108401,Star Maps
10806,In & Out
9433,The Edge
6623,The Peacemaker
2118,L.A. Confidential
978,Seven Years in Tibet
9437,Kiss the Girls
29461,Soul Food
56651,Kicked in the Head
10351,Wishmaster
66588,A Thousand Acres
2649,The Game
14289,Fire Down Below
10155,U Turn
75250,The Locusts
20457,The Matchmaker
18355,The Assignment
33657,A Smile Like Yours
55306,Ulee's Gold
68924,The Ice Storm
36434,Stag
2255,Chasing Amy
28353,Def Jam's How to Be a Player
9427,The Full Monty
172545,Alive and Kicking
17589,Mrs Brown
3597,I Know What You Did Last Summer
1813,The Devil's Advocate
36797,RocketMan
12628,Playing God
33344,The House of Yes
25099,"Fast, Cheap & Out of Control"
45019,Washington Square
63437,Telling Lies In America
62422,Year of the Horse
782,Gattaca
29911,FairyTale: A True Story
9827,Phantoms
1959,Swept from the Sea
251481,Wonderland
8067,A Life Less Ordinary
125052,Hurricane Streets
45153,Eve's Bayou
10871,Switchback
14398,Gang Related
10890,Stripes
99002,Nenette and Boni
1281,Bean
32332,Hugo Pool
9770,Mad City
12616,One Night Stand
34838,The Tango Lesson
14905,Welcome to Sarajevo
14583,Deceiver
11975,The Rainmaker
4995,Boogie Nights
9281,Witness
45928,Incognito
563,Starship Troopers
61337,Critical Care
19931,The Joy Luck Club
31535,Chairman of the Board
10215,Sliding Doors
9823,Mortal Kombat: Annihilation
37165,The Truman Show
45609,The Wings of the Dove
38904,Mrs. Dalloway
45565,"I Love You, I Love You Not"
9407,Red Corner
4824,The Jackal
9444,Anastasia
9414,The Man Who Knew Too Little
8078,Alien: Resurrection
29938,Alien Escape
11831,Amistad
2895,The Apostle
39177,Artemisia
19601,Bent
124606,Bang
42832,The Boys
22797,The Butcher Boy
2639,Deconstructing Harry
9574,Flubber
10371,For Richer or Poorer
489,Good Will Hunting
167738,Guy
293820,Tar
9714,Home Alone 3
102406,Ill Gotten Gains
170430,Man of Her Dreams
8197,Midnight in the Garden of Good and Evil
6283,MouseHunt
279698,Never Met Picasso
49728,Office Killer
64562,Other Voices Other Rooms
4233,Scream 2
191874,Stranger in the House
10217,The Sweet Hereafter
438108,Time Tracers
597,Titanic
714,Tomorrow Never Dies
52537,Twisted
12799,Full Speed
62394,The Education of Little Tree
9922,The Postman
547,The Horse Whisperer
25994,The Winter Guest
184,Jackie Brown
9746,Kundun
9438,Mr. Magoo
115,The Big Lebowski
26941,Afterglow
27103,My Life in Pink
9410,Great Expectations
32302,3 Ninjas: High Noon at Mega Mountain
216794,Men of Means
88863,Caught Up
154821,Arguing the World
41417,Firestorm
12538,Senseless
586,Wag the Dog
2666,Dark City
46338,The Leading Man
54007,Star Kid
11258,Hard Rain
9490,Half Baked
9411,Fallen
25719,Shooting Fish
9033,The Prophecy II
11220,Fallen Angels
21253,Four Days in September
6116,Spice World
9457,Deep Rising
281289,Tainted
43911,A Letter from Death Row
39424,Music from Another Room
44361,Mother and Son
11702,The Replacement Killers
2923,B. Monkey
12238,The Night Flier
11568,Blues Brothers 2000
41577,Tokyo Fist
66894,Ride
11003,The Wedding Singer
10153,Sphere
49645,Ayn Rand: A Sense of Life
47112,A Further Gesture
102732,Little City
30949,Palmetto
2898,As Good as It Gets
9558,King of New York
83593,A Paralyzing Fear: The Story of Polio in America
320011,Men with Guns
26269,Twilight
11808,U.S. Marshals
6970,Welcome to Woop Woop
47452,Love and Death on Long Island
18205,Midaq Alley
36943,In God's Hands
21736,Everest
17941,Hush
10668,Suicide Kings
9313,The Man in the Iron Mask
42807,The Newton Boys
617,Wild Things
36568,Paulie
37272,"A Cool, Dry Place"
5910,Fireworks
9440,Primary Colors
53092,"Niagara, Niagara"
32911,Wide Awake
44308,A Price Above Rubies
124821,Eden
32456,Two Girls and a Guy
93350,No Looking Back
62695,Storefront Hitchcock
32144,The Proposition
17127,The Object of My Affection
40688,Meet the Deedles
17133,Homegrown
19848,The Players Club
17644,Barney's Great Adventure
1774,The Big One
30265,Chinese Box
2157,Lost in Space
70581,Heaven's Burning
8838,Mercury Rising
29193,The Spanish Prisoner
795,City of Angels
16980,The Last Days of Disco
27472,The Odd Couple II
47881,My Giant
9469,He Got Game
12488,The Gingerbread Man
98499,Illtown
81367,Slappy and the Stinkers
267,Live Flesh
16148,Zero Effect
21252,Nil by Mouth
73135,Ratchet
9449,The Borrowers
6264,Prince Valiant
90414,"I Love You, Don't Touch Me!"
188870,Leather Jacket Love Story
215373,Love Walked In
78149,"An Alan Smithee Film: Burn, Hollywood, Burn"
15513,Kissing a Fool
31220,Krippendorf's Tribe
13907,Kurt & Courtney
29825,The Real Blonde
10622,Mr. Nice Guy
30020,Taste of Cherry
17139,Character
34582,Junk Mail
10216,Species II
9771,Major League: Back to the Minors
24560,Sour Grapes
76330,Wild Man Blues
9448,The Big Hit
38618,Tarzan and the Lost City
18316,Black Dog
78373,"Dancer, Texas Pop. 81"
77514,A Friend of the Deceased
49474,Go Now
4415,Les Misérables
39467,Still Breathing
55561,Clockwatchers
8656,Deep Impact
209345,Little Men
58680,Woo
35161,The Hanging Garden
35796,Lawn Dogs
18937,Quest for Camelot
929,Godzilla
9452,Bulworth
1878,Fear and Loathing in Las Vegas
9844,The Opposite of Sex
40505,I Got the Hook Up
14342,Almost Heroes
9715,Hope Floats
26610,Insomnia
20064,Little Boy Blue
40961,The Ugly
1965,A Perfect Murder
312,Beyond Silence
6068,Six Days Seven Nights
15037,Can't Hardly Wait
50043,Cousin Bette
37636,High Art
17044,The Land Girls
60951,Passion in the Desert
21334,Children of Heaven
416437,Dear Jesse
32284,Dream for an Insomniac
51955,Hav Plenty
37410,Henry Fool
47481,Marie from the Bay of Angels
53765,Mr. Jealousy
10674,Mulan
136134,Resurrection Man
846,The X Files
12655,I Went Down
3050,Doctor Dolittle
1389,Out of Sight
11020,Picnic at Hanging Rock
20862,Smoke Signals
108548,Voyage to the Beginning of the World
9464,Buffalo '66
95,Armageddon
944,Lethal Weapon 4
35680,Madeline
11551,Small Soldiers
473,Pi
102304,Whatever
544,There's Something About Mary
10513,Plan 9 from Outer Space
28966,Wings
65203,The Broadway Melody
143,All Quiet on the Western Front
42861,Cimarron
33680,Grand Hotel
56164,Cavalcade
12311,Mutiny on the Bounty
43277,The Great Ziegfeld
43278,The Life of Emile Zola
34106,You Can't Take It With You
43266,How Green Was My Valley
27367,Mrs. Miniver
17661,Going My Way
28580,The Lost Weekend
887,The Best Years of Our Lives
33667,Gentleman's Agreement
23383,Hamlet
25430,All the King's Men
27191,The Greatest Show on Earth
11426,From Here to Eternity
654,On the Waterfront
15919,Marty
1725,West Side Story
5769,Tom Jones
874,A Man for All Seasons
10633,In the Heat of the Night
17917,Oliver!
3116,Midnight Cowboy
1051,The French Connection
1366,Rocky
12102,Kramer vs. Kramer
16619,Ordinary People
9443,Chariots of Fire
11050,Terms of Endearment
606,Out of Africa
746,The Last Emperor
380,Rain Man
403,Driving Miss Daisy
11485,Take the Money and Run
466,Klute
13820,Repo Man
15389,Metropolitan
13597,Labyrinth
2108,The Breakfast Club
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge
10072,A Nightmare on Elm Street 3: Dream Warriors
10131,A Nightmare on Elm Street 4: The Dream Master
10160,A Nightmare on Elm Street 5: The Dream Child
11284,Freddy's Dead: The Final Nightmare
4488,Friday the 13th
9725,Friday the 13th Part 2
9728,Friday the 13th Part III
9730,Friday the 13th: The Final Chapter
9731,Friday the 13th: A New Beginning
10225,Friday the 13th Part VI: Jason Lives
10281,Friday the 13th Part VII: The New Blood
10283,Friday the 13th Part VIII: Jason Takes Manhattan
948,Halloween
11281,Halloween II
10676,Halloween III: Season of the Witch
11357,Halloween 4: The Return of Michael Myers
11361,Halloween 5: The Revenge of Michael Myers
36599,Prom Night
39929,Hello Mary Lou: Prom Night II
41828,Prom Night III: The Last Kiss
41769,Prom Night IV: Deliver Us from Evil
10585,Child's Play
11186,Child's Play 2
11187,Child's Play 3
609,Poltergeist
11133,Poltergeist II: The Other Side
10306,Poltergeist III
9552,The Exorcist
11586,Exorcist II: The Heretic
11587,The Exorcist III
941,Lethal Weapon
942,Lethal Weapon 2
943,Lethal Weapon 3
927,Gremlins
928,Gremlins 2: The New Batch
9340,The Goonies
9342,The Mask of Zorro
38509,Polish Wedding
60033,"This World, Then the Fireworks"
12101,Soylent Green
19,Metropolis
165,Back to the Future Part II
196,Back to the Future Part III
551,The Poseidon Adventure
16084,Freaky Friday
17984,The Absent-Minded Professor
22328,The Apple Dumpling Gang Rides Again
32611,Babes in Toyland
3170,Bambi
346,Seven Samurai
859,Dangerous Liaisons
841,Dune
11051,The Last Temptation of Christ
242,The Godfather: Part III
1411,The Rapture
9769,Lolita
9424,Disturbing Behavior
9835,Jane Austen's Mafia!
857,Saving Private Ryan
17539,Billy's Hollywood Screen Kiss
44322,East Palace West Palace
22777,The Million Dollar Duck
20173,The Barefoot Executive
10957,The Black Cauldron
9570,The Black Hole
16249,Blackbeard's Ghost
13962,Blank Check
14612,Candleshoe
19378,The Cat from Outer Space
65157,Cheetah
29228,The Computer Wore Tennis Shoes
19379,Condorman
11164,D2: The Mighty Ducks
18887,Darby O'Gill and the Little People
40866,The Devil and Max Devlin
24736,A Far Off Place
10122,Flight of the Navigator
24816,The Gnome-Mobile
9994,The Great Mouse Detective
25445,The Happiest Millionaire
12129,Herbie Goes Bananas
14140,Herbie Goes To Monte Carlo
10439,Hocus Pocus
11158,Honey I Blew Up the Kid
9354,"Honey, I Shrunk the Kids"
28736,Hot Lead & Cold Feet
34774,In Search of the Castaways
37969,The Incredible Journey
9631,The Negotiator
9820,The Parent Trap
14013,BASEketball
36606,Full Tilt Boogie
96196,The Governess
98505,Seventh Heaven
1779,Roger & Me
10849,The Purple Rose of Cairo
678,Out of the Past
907,Doctor Zhivago
5961,Fanny & Alexander
47908,The Trip to Bountiful
42121,Tender Mercies
2887,And the Band Played On
11974,The 'Burbs
20348,Fandango
26648,The Night Porter
11911,Mephisto
793,Blue Velvet
35144,The Journey of Natty Gann
9325,The Jungle Book
43037,Kidnapped
10340,Lady and the Tramp
10144,The Little Mermaid
10414,The Mighty Ducks
10437,The Muppet Christmas Carol
15300,Newsies
12230,One Hundred and One Dalmatians
13380,One Magic Christmas
10693,Peter Pan
11335,Popeye
11135,The Rescuers Down Under
11319,The Rescuers
14822,Return from Witch Mountain
15969,The Return of Jafar
13155,Return to Oz
10249,The Rocketeer
15943,The Shaggy D.A.
10882,Sleeping Beauty
24808,Something Wicked This Way Comes
19762,Son of Flubber
13850,Song of the South
2619,Splash
65158,Squanto: A Warrior's Tale
53565,Steamboat Willie
41841,Tall Tale
27332,Tex
97,Tron
10419,Swing Kids
11675,Halloween: H20
2107,L.A. Story
6471,The Jerk
9442,Dead Men Don't Wear Plaid
11591,The Man with Two Brains
13697,Grand Canyon
19158,Graveyard Shift
227,The Outsiders
87,Indiana Jones and the Temple of Doom
123,The Lord of the Rings
9314,Nineteen Eighty-Four
11336,The Dead Zone
9980,Maximum Overdrive
10657,Needful Things
10489,Cujo
10823,Children of the Corn
11497,All Dogs Go to Heaven
2907,The Addams Family
9454,Ever After: A Cinderella Story
8688,Snake Eyes
118452,"First Love, Last Rites"
16155,Safe Men
48894,The Saltmen of Tibet
23954,Atlantic City
12761,Autumn Sonata
396,Who's Afraid of Virginia Woolf?
